timestamp,policy,test_steps,seed,beta,alpha,travel_time,throughput,queue,delay_ratio_apx,rewards,decisions,ugat_agreement_rate,cmp_ugat_score_mse,cmp_ugat_normalized_score_mse,mean_selected_phase_pressure,mean_upstream_speed_ratio,mean_downstream_speed_ratio,adapter_decisions,adapter_uncertain_decisions,adapter_overrides,adapter_downstream_vetoes
2026-08-16T10:52:43,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T11:04:46,cmp_frap,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,0,0,0
2026-08-16T11:08:27,cmp_frap,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,0,0,0
2026-08-16T11:49:01,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T11:51:11,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T11:53:39,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:20:31,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:23:16,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:26:34,cmp_frap,9000,4444,0.6,0.6,1019.2966374942423,2171.0,8.29022216796875,0.14697439968585968,-66.65272521972656,899.0,0.44516129032258067,3495321.282744424,0.3908036999480055,15.51434448727793,0.03906271250689902,0.06522070712338543,4500,2,2,0
2026-08-16T12:27:38,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:30:47,cmp_frap,9000,4444,0.6,0.6,1022.5651773376325,2171.0,8.304444313049316,0.14771363139152527,-66.77642822265625,899.0,0.4444938820912124,3500540.878729309,0.39125655735827347,15.520278845343313,0.03959876678300066,0.06596871608764385,4500,1,1,0
2026-08-16T12:34:37,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
